customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST-01147,38,80.55,2977.73,Month-to-month,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-01148,25,98.22,2522.72,One year,DSL,No,Mailed check,2,0,Yes,Yes,0
CUST-01149,45,74.67,3345.99,One year,DSL,No,Mailed check,2,0,No,Yes,0
CUST-01150,48,92.27,4493.74,One year,Fiber optic,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-01151,29,115.31,3282.32,One year,DSL,Yes,Credit card,1,1,No,Yes,0
CUST-01152,43,90.59,3949.62,One year,DSL,Yes,Mailed check,0,0,No,Yes,0
CUST-01153,28,71.23,1969.77,Month-to-month,DSL,Yes,Credit card,0,0,No,Yes,0
CUST-01154,27,91.13,2396.22,Month-to-month,No,Yes,Bank transfer,4,0,No,Yes,1
CUST-01155,23,68.62,1659.67,Month-to-month,Fiber optic,No,Electronic check,1,1,Yes,No,1
CUST-01156,33,65.6,2220.09,Month-to-month,Fiber optic,No,Bank transfer,0,1,No,Yes,1
CUST-01157,4,56.21,235.45,One year,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-01158,51,104.09,5310.05,Two year,Fiber optic,Yes,Electronic check,0,0,Yes,Yes,1
CUST-01159,49,44.54,2204.4,Two year,Fiber optic,No,Bank transfer,0,0,Yes,No,0
CUST-01160,1,103.31,,One year,Fiber optic,No,Bank transfer,1,0,No,No,0
CUST-01161,41,77.5,3137.75,Month-to-month,DSL,No,Credit card,3,0,No,Yes,0
CUST-01162,3,30.02,69.45,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,No,No,0
CUST-01163,9,74.19,765.76,Two year,Fiber optic,Yes,Electronic check,0,0,Yes,No,1
CUST-01164,32,15.0,613.61,One year,Fiber optic,Yes,Bank transfer,0,0,Yes,No,0
CUST-01165,4,80.64,400.68,One year,Fiber optic,Yes,Mailed check,2,0,No,No,1
CUST-01166,40,87.13,3509.14,One year,DSL,No,Credit card,0,0,No,Yes,0
CUST-01167,42,50.19,2091.14,One year,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01168,16,68.09,1049.51,Two year,Fiber optic,Yes,Electronic check,1,0,No,Yes,1
CUST-01169,1,113.85,77.24,Month-to-month,No,No,Bank transfer,1,0,Yes,Yes,0
CUST-01170,8,52.36,391.19,One year,DSL,No,Mailed check,1,0,Yes,Yes,0
CUST-01171,23,38.53,993.69,Two year,Fiber optic,No,Credit card,2,0,Yes,No,0
CUST-01172,72,102.04,7437.31,Month-to-month,Fiber optic,No,Electronic check,6,0,Yes,Yes,1
CUST-01173,23,114.06,2660.8,One year,No,No,Credit card,6,0,Yes,No,1
CUST-01174,7,65.09,407.62,Month-to-month,Fiber optic,Yes,Bank transfer,5,0,No,No,0
CUST-01175,24,90.29,2211.53,Two year,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-01176,18,98.54,1761.73,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-01177,36,46.44,1564.11,One year,Fiber optic,No,Credit card,0,1,No,Yes,1
CUST-01178,2,52.87,120.09,Month-to-month,No,Yes,Bank transfer,4,1,No,No,1
CUST-01179,34,95.77,3214.15,One year,DSL,No,Credit card,1,0,Yes,No,0
CUST-01180,18,107.13,1887.85,Month-to-month,DSL,Yes,Electronic check,1,0,No,Yes,1
CUST-01181,72,79.07,5680.67,Month-to-month,No,No,Electronic check,2,0,No,No,0
CUST-01182,10,43.0,405.13,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,Yes,No,1
CUST-01183,24,114.68,2750.52,Two year,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,1
CUST-01184,64,51.73,3306.33,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,1
CUST-01185,2,56.62,19.45,Month-to-month,DSL,No,Electronic check,1,0,No,No,0
CUST-01186,66,73.56,4930.87,One year,Fiber optic,No,Mailed check,2,0,Yes,Yes,0
CUST-01187,27,103.85,2754.89,Month-to-month,Fiber optic,Yes,Mailed check,0,0,No,No,1
CUST-01188,1,86.35,38.73,Two year,DSL,Yes,Bank transfer,2,0,No,Yes,0
CUST-01189,8,75.37,586.55,Month-to-month,DSL,No,Bank transfer,3,0,Yes,Yes,1
CUST-01190,29,76.58,2215.47,One year,No,No,Bank transfer,3,1,No,Yes,0
CUST-01191,1,66.09,139.04,Month-to-month,DSL,No,Bank transfer,1,0,No,No,1
CUST-01192,20,78.95,1592.54,Month-to-month,No,No,Credit card,3,1,Yes,No,1
CUST-01193,10,15.0,178.32,One year,DSL,No,Credit card,2,0,No,Yes,1
CUST-01194,23,57.58,1338.18,One year,Fiber optic,No,Mailed check,0,0,Yes,Yes,0
CUST-01195,1,71.03,82.61,One year,No,No,Credit card,1,1,Yes,Yes,1
CUST-01196,49,36.22,1790.49,Month-to-month,Fiber optic,No,Electronic check,2,1,Yes,No,1
CUST-01197,72,74.66,5278.75,Month-to-month,Fiber optic,Yes,Mailed check,3,0,No,Yes,1
CUST-01198,72,59.89,4299.46,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,No,1
CUST-01199,33,108.89,3651.38,Two year,DSL,No,Bank transfer,1,0,Yes,No,1
CUST-01200,3,104.33,510.09,Month-to-month,DSL,No,Credit card,0,0,Yes,No,1
CUST-01201,34,53.35,1753.85,Month-to-month,No,No,Mailed check,2,0,Yes,Yes,1
CUST-01202,1,61.23,82.38,Month-to-month,Fiber optic,Yes,Credit card,4,0,No,Yes,1
CUST-01203,1,63.15,34.6,One year,Fiber optic,No,Credit card,0,0,No,Yes,0
CUST-01204,9,53.71,585.76,Month-to-month,Fiber optic,No,Credit card,2,0,No,No,0
CUST-01205,16,69.88,1050.32,Two year,DSL,Yes,Mailed check,1,0,No,No,0
CUST-01206,35,46.04,1642.75,Month-to-month,DSL,Yes,Bank transfer,0,0,No,Yes,0
CUST-01207,27,36.73,921.47,Two year,Fiber optic,Yes,Electronic check,4,0,Yes,Yes,1
CUST-01208,14,80.57,1112.02,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-01209,7,80.74,563.45,One year,Fiber optic,No,Mailed check,2,0,No,Yes,0
CUST-01210,72,44.89,3285.72,Two year,No,No,Bank transfer,2,0,No,Yes,1
CUST-01211,13,87.38,1082.13,Month-to-month,DSL,Yes,Bank transfer,2,0,Yes,No,1
CUST-01212,14,49.21,722.12,Two year,Fiber optic,No,Electronic check,2,0,No,Yes,1
CUST-01213,4,71.33,286.26,Month-to-month,DSL,Yes,Bank transfer,3,0,No,No,1
CUST-01214,38,85.51,3262.97,Two year,Fiber optic,Yes,Bank transfer,0,0,Yes,No,0
CUST-01215,28,64.16,1844.39,One year,DSL,No,Bank transfer,1,0,No,No,0
CUST-01216,5,76.37,317.71,Month-to-month,No,No,Credit card,1,0,No,Yes,1
CUST-01217,2,52.09,144.71,Month-to-month,DSL,Yes,Mailed check,1,0,Yes,Yes,0
CUST-01218,27,60.09,1593.94,Month-to-month,No,Yes,Mailed check,1,1,No,Yes,1
CUST-01219,25,59.85,1551.13,Month-to-month,Fiber optic,Yes,Electronic check,2,0,Yes,Yes,1
CUST-01220,7,46.34,341.08,Month-to-month,No,No,Credit card,0,1,Yes,No,1
CUST-01221,72,60.58,4351.33,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,0
CUST-01222,3,26.28,49.35,Month-to-month,No,No,Bank transfer,2,0,Yes,Yes,1
CUST-01223,13,52.72,726.54,One year,DSL,No,Mailed check,1,0,Yes,No,0
CUST-01224,69,57.88,4056.64,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,No,0
CUST-01225,13,58.6,735.1,Month-to-month,No,Yes,Credit card,1,1,Yes,Yes,1
CUST-01226,24,58.96,,One year,DSL,No,Bank transfer,2,0,Yes,Yes,1
CUST-01227,12,63.46,796.18,Month-to-month,DSL,No,Electronic check,4,0,No,Yes,1
CUST-01228,7,76.99,466.48,Month-to-month,Fiber optic,Yes,Credit card,1,0,Yes,No,1
CUST-01229,72,86.86,6188.86,Month-to-month,No,Yes,Electronic check,0,0,No,Yes,0
CUST-01230,12,48.76,531.94,Two year,Fiber optic,Yes,Credit card,2,0,No,No,0
CUST-01231,53,34.92,1829.99,Two year,Fiber optic,Yes,Electronic check,4,0,Yes,Yes,1
CUST-01232,6,38.95,166.88,Month-to-month,DSL,No,Credit card,1,1,No,No,1
CUST-01233,5,52.82,167.16,One year,DSL,No,Credit card,1,0,No,Yes,0
CUST-01234,1,56.2,0.0,Month-to-month,No,No,Electronic check,2,0,Yes,No,1
CUST-01235,25,45.75,1175.88,One year,DSL,No,Credit card,1,0,Yes,No,0
CUST-01236,11,32.6,294.99,One year,Fiber optic,No,Credit card,2,0,No,Yes,0
CUST-01237,47,53.6,2502.04,One year,No,No,Credit card,1,0,No,No,0
CUST-01238,15,69.54,1140.37,Month-to-month,DSL,Yes,Electronic check,2,1,Yes,No,1
CUST-01239,72,79.88,5748.59,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,No,1
CUST-01240,4,51.06,221.38,Month-to-month,DSL,No,Credit card,1,0,Yes,Yes,1
CUST-01241,48,54.68,2577.1,Two year,Fiber optic,Yes,Credit card,1,1,Yes,Yes,1
CUST-01242,35,41.83,1572.31,One year,DSL,Yes,Electronic check,2,0,No,No,0
CUST-01243,35,64.21,2220.43,Two year,Fiber optic,No,Bank transfer,1,0,Yes,No,0
CUST-01244,44,43.79,1915.32,Two year,DSL,No,Credit card,2,0,Yes,Yes,0
CUST-01245,34,79.33,2763.01,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,Yes,No,1
CUST-01246,23,20.35,459.04,One year,Fiber optic,No,Electronic check,2,0,Yes,Yes,1
CUST-01247,3,56.01,170.42,One year,DSL,No,Credit card,1,0,Yes,No,1
CUST-01248,1,72.53,58.44,Two year,Fiber optic,Yes,Bank transfer,2,0,Yes,Yes,0
CUST-01249,60,69.6,4162.01,Two year,DSL,Yes,Electronic check,0,0,Yes,Yes,0
CUST-01250,23,132.33,3062.02,One year,Fiber optic,No,Bank transfer,4,0,No,Yes,0
CUST-01251,38,73.75,2829.96,Month-to-month,DSL,Yes,Mailed check,3,0,No,Yes,1
CUST-01252,15,39.9,566.32,One year,Fiber optic,Yes,Electronic check,2,0,Yes,Yes,1
CUST-01253,2,62.61,86.92,Month-to-month,DSL,No,Mailed check,0,1,No,Yes,1
CUST-01254,3,20.59,31.32,One year,Fiber optic,No,Electronic check,0,0,Yes,Yes,0
CUST-01255,27,62.99,,Two year,DSL,Yes,Electronic check,1,0,No,Yes,1
CUST-01256,13,44.17,494.74,Month-to-month,Fiber optic,Yes,Credit card,1,0,Yes,No,1
CUST-01257,5,87.88,454.28,One year,DSL,Yes,Mailed check,3,0,Yes,Yes,0
CUST-01258,16,51.26,,Month-to-month,No,No,Mailed check,1,1,No,Yes,1
CUST-01259,1,62.08,105.63,Month-to-month,No,Yes,Mailed check,4,0,Yes,No,0
CUST-01260,20,49.11,863.12,Month-to-month,DSL,No,Electronic check,5,0,Yes,No,1
CUST-01261,7,108.47,747.05,One year,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-01262,38,56.97,2109.71,Two year,DSL,Yes,Mailed check,1,0,No,Yes,0
CUST-01263,8,110.81,893.7,Two year,Fiber optic,No,Credit card,3,0,No,No,1
CUST-01264,14,85.35,1174.06,Month-to-month,Fiber optic,No,Bank transfer,3,0,Yes,No,1
CUST-01265,1,77.05,106.65,Two year,Fiber optic,No,Bank transfer,3,0,No,Yes,1
CUST-01266,1,74.22,73.26,One year,Fiber optic,Yes,Mailed check,2,0,Yes,No,0
CUST-01267,11,74.84,728.49,Month-to-month,DSL,No,Mailed check,2,0,Yes,Yes,1
CUST-01268,15,16.81,203.77,Month-to-month,Fiber optic,No,Mailed check,2,0,No,Yes,1
CUST-01269,21,58.03,1218.88,Month-to-month,DSL,No,Mailed check,1,0,No,Yes,0
CUST-01270,8,86.13,693.54,Two year,Fiber optic,Yes,Bank transfer,1,0,No,No,0
CUST-01271,28,63.78,1715.49,One year,Fiber optic,No,Credit card,2,0,No,Yes,0
CUST-01272,47,29.87,1327.08,One year,Fiber optic,Yes,Electronic check,2,0,Yes,Yes,1
CUST-01273,36,63.69,2295.65,Month-to-month,DSL,Yes,Mailed check,1,0,Yes,Yes,1
CUST-01274,1,107.6,37.42,One year,DSL,No,Mailed check,3,0,Yes,Yes,1
CUST-01275,15,96.17,1359.15,Month-to-month,DSL,No,Bank transfer,3,0,No,Yes,1
CUST-01276,2,63.45,104.64,Month-to-month,DSL,No,Mailed check,4,1,Yes,Yes,1
CUST-01277,6,88.79,508.3,One year,DSL,No,Credit card,1,0,No,Yes,0
CUST-01278,72,55.84,3976.37,Month-to-month,No,No,Credit card,3,0,No,No,1
CUST-01279,3,22.4,32.02,Two year,No,No,Mailed check,1,1,No,Yes,0
CUST-01280,16,41.89,,Month-to-month,Fiber optic,No,Bank transfer,3,0,No,Yes,1
CUST-01281,23,104.07,,One year,Fiber optic,No,Mailed check,1,0,No,Yes,0
CUST-01282,29,58.15,1689.89,Month-to-month,DSL,No,Mailed check,1,0,No,Yes,0
CUST-01283,19,58.92,1100.37,One year,No,No,Bank transfer,2,0,No,Yes,0
CUST-01284,1,57.5,,Month-to-month,DSL,No,Credit card,2,0,Yes,Yes,1
CUST-01285,9,112.6,1057.34,Month-to-month,No,No,Electronic check,1,0,Yes,No,1
CUST-01286,17,105.65,1837.99,Two year,Fiber optic,No,Mailed check,0,0,No,Yes,0
CUST-01287,2,120.47,305.35,Month-to-month,DSL,Yes,Credit card,0,0,No,Yes,0
CUST-01288,10,61.02,652.15,Two year,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-01289,1,72.39,84.32,Two year,DSL,No,Electronic check,0,0,Yes,No,0
CUST-01290,1,27.08,5.41,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,No,1
CUST-01291,12,101.92,1203.69,Month-to-month,Fiber optic,Yes,Credit card,1,0,No,Yes,1
CUST-01292,3,35.81,63.53,One year,DSL,No,Electronic check,3,0,Yes,Yes,1
CUST-01293,20,70.42,1408.61,Two year,Fiber optic,Yes,Mailed check,1,0,No,No,0
CUST-01294,28,37.57,1086.76,Two year,Fiber optic,Yes,Electronic check,2,0,No,Yes,0
CUST-01295,38,50.28,1874.29,Month-to-month,Fiber optic,No,Credit card,1,0,No,Yes,1
CUST-01296,5,44.07,218.48,One year,DSL,No,Bank transfer,1,0,Yes,Yes,0
CUST-01297,4,49.8,165.34,Month-to-month,No,No,Mailed check,2,0,Yes,No,1
CUST-01298,2,51.52,113.51,Two year,DSL,No,Bank transfer,3,0,Yes,No,1
CUST-01299,24,51.29,1203.57,Two year,DSL,No,Bank transfer,2,0,Yes,No,1
CUST-01300,29,85.83,2452.19,Month-to-month,DSL,No,Electronic check,0,0,Yes,No,1
CUST-01301,1,37.38,3.38,Month-to-month,DSL,No,Electronic check,1,0,No,Yes,1
CUST-01302,66,70.51,4679.06,Month-to-month,DSL,Yes,Credit card,1,0,Yes,Yes,1
CUST-01303,1,95.45,90.61,Month-to-month,No,Yes,Credit card,1,0,No,Yes,1
CUST-01304,18,52.17,917.64,Two year,DSL,No,Bank transfer,2,0,No,No,0
CUST-01305,29,47.05,1377.58,Month-to-month,DSL,No,Credit card,1,0,Yes,No,1
CUST-01306,49,59.24,2881.88,Month-to-month,DSL,No,Bank transfer,0,0,No,Yes,1
CUST-01307,30,94.49,2891.12,Month-to-month,Fiber optic,,Mailed check,1,1,No,Yes,1
CUST-01308,38,69.85,2605.71,Two year,No,No,Bank transfer,4,0,No,Yes,1
CUST-01309,9,51.72,456.13,One year,DSL,No,Credit card,2,0,Yes,No,0
CUST-01310,40,77.1,3013.64,Month-to-month,DSL,No,Credit card,0,0,No,Yes,0
CUST-01311,2,37.44,57.54,Month-to-month,DSL,Yes,Bank transfer,2,0,Yes,Yes,0
CUST-01312,54,82.03,4345.85,Two year,DSL,No,Electronic check,0,0,No,Yes,0
CUST-01313,19,75.22,1466.4,Two year,DSL,Yes,Bank transfer,4,0,Yes,Yes,1
CUST-01314,40,57.3,2330.52,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,No,0
CUST-01315,14,44.04,655.7,Month-to-month,DSL,No,Electronic check,1,0,Yes,No,0
CUST-01316,24,42.83,1029.44,Month-to-month,Fiber optic,No,Mailed check,1,0,Yes,No,0
CUST-01317,17,78.37,1288.3,Month-to-month,DSL,No,Electronic check,2,0,No,No,1
CUST-01318,31,95.72,2927.44,One year,No,No,Credit card,2,0,No,Yes,1
CUST-01319,2,49.07,174.64,Two year,No,No,Electronic check,3,0,Yes,No,1
CUST-01320,1,76.46,148.24,Month-to-month,Fiber optic,No,Credit card,0,0,Yes,Yes,1
CUST-01321,6,15.0,96.13,Two year,Fiber optic,No,Credit card,2,0,No,No,0
CUST-01322,4,50.38,175.76,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-01323,49,64.22,3215.38,One year,Fiber optic,No,Bank transfer,2,1,Yes,No,1
CUST-01324,5,42.26,176.56,One year,Fiber optic,Yes,Mailed check,0,0,No,Yes,0
CUST-01325,72,41.59,3005.73,Month-to-month,Fiber optic,No,Credit card,3,0,No,Yes,1
CUST-01326,9,48.31,502.35,Month-to-month,No,,Bank transfer,2,0,Yes,No,1
CUST-01327,4,72.3,247.4,One year,No,No,Credit card,0,1,No,No,1
CUST-01328,37,60.32,2273.18,Month-to-month,DSL,No,Mailed check,5,0,No,Yes,0
CUST-01329,25,15.0,401.03,Month-to-month,Fiber optic,No,Credit card,3,0,No,Yes,1
CUST-01330,16,15.0,238.02,Month-to-month,DSL,No,Mailed check,0,0,Yes,No,1
CUST-01331,19,49.83,897.07,Two year,DSL,No,Mailed check,2,0,No,No,0
CUST-01332,30,76.44,2257.04,Month-to-month,Fiber optic,No,Mailed check,2,0,Yes,Yes,1
CUST-01333,6,15.0,104.47,Two year,DSL,Yes,Bank transfer,2,1,No,No,0
CUST-01334,72,52.51,3709.32,Month-to-month,No,No,Electronic check,4,1,Yes,Yes,0
CUST-01335,72,51.84,3739.29,One year,DSL,Yes,Electronic check,0,0,No,Yes,0
CUST-01336,25,99.71,2519.76,One year,Fiber optic,Yes,Bank transfer,0,0,No,No,1
CUST-01337,5,55.37,326.13,Two year,Fiber optic,No,Credit card,1,1,Yes,Yes,0
CUST-01338,27,74.57,1943.6,Month-to-month,Fiber optic,Yes,Bank transfer,3,0,No,Yes,1
CUST-01339,1,68.53,134.34,One year,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-01340,1,15.0,99.77,One year,No,No,Mailed check,2,0,Yes,Yes,0
CUST-01341,7,84.21,,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-01342,14,70.38,933.49,Month-to-month,Fiber optic,No,Electronic check,1,0,No,Yes,1
CUST-01343,48,77.71,3713.52,Month-to-month,DSL,Yes,Credit card,0,1,Yes,Yes,0
CUST-01344,31,150.0,4647.62,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-01345,32,15.0,493.52,Two year,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-01346,13,108.12,1406.63,Month-to-month,Fiber optic,No,Credit card,2,0,Yes,Yes,1
CUST-01347,10,57.81,592.2,Month-to-month,No,No,Mailed check,2,0,No,No,1
CUST-01348,11,72.18,789.48,One year,Fiber optic,No,Mailed check,3,0,Yes,Yes,0
CUST-01349,72,63.86,4611.33,Month-to-month,DSL,No,Mailed check,2,0,No,Yes,1
CUST-01350,1,54.39,31.37,Month-to-month,DSL,No,Mailed check,1,0,No,No,0
CUST-01351,48,50.75,2419.29,Month-to-month,DSL,No,Credit card,1,1,Yes,No,0
CUST-01352,20,73.24,1435.95,Two year,Fiber optic,No,Electronic check,3,0,No,No,1
CUST-01353,13,27.07,447.78,Two year,Fiber optic,Yes,Bank transfer,3,0,No,Yes,0
CUST-01354,31,83.76,2669.89,Two year,DSL,,Bank transfer,2,0,Yes,No,1
CUST-01355,16,54.6,901.29,Month-to-month,Fiber optic,No,Mailed check,2,0,No,Yes,1
CUST-01356,49,36.75,1866.93,One year,Fiber optic,No,Credit card,3,0,No,Yes,0
CUST-01357,55,53.75,2996.16,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01358,13,96.43,1262.64,Month-to-month,DSL,No,Electronic check,2,0,No,Yes,1
CUST-01359,7,51.62,286.04,Month-to-month,DSL,,Bank transfer,2,0,Yes,Yes,1
CUST-01360,21,73.96,1540.08,One year,DSL,Yes,Mailed check,1,0,Yes,No,0
CUST-01361,58,46.73,2693.36,Month-to-month,DSL,No,Bank transfer,1,0,No,No,0
CUST-01362,5,83.95,363.09,Month-to-month,DSL,No,Bank transfer,3,0,No,Yes,1
CUST-01363,23,82.14,1814.86,Month-to-month,DSL,No,Electronic check,2,0,No,Yes,1
CUST-01364,23,111.22,2582.59,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-01365,31,60.61,1895.16,One year,DSL,No,Electronic check,2,0,No,Yes,0
CUST-01366,3,81.72,186.78,Month-to-month,No,Yes,Bank transfer,2,0,No,No,1
CUST-01367,30,67.45,1986.26,One year,DSL,,Mailed check,4,0,Yes,No,1
CUST-01368,57,97.4,5609.68,Month-to-month,DSL,Yes,Mailed check,1,0,Yes,No,1
CUST-01369,4,47.03,144.23,Two year,Fiber optic,No,Credit card,0,0,No,No,1
CUST-01370,6,83.63,510.29,One year,DSL,Yes,Credit card,1,0,Yes,Yes,0
CUST-01371,72,60.13,4320.06,Month-to-month,No,Yes,Credit card,0,0,Yes,Yes,0
CUST-01372,4,63.4,278.9,Month-to-month,DSL,No,Bank transfer,1,0,No,Yes,1
CUST-01373,46,67.29,3052.71,One year,No,Yes,Bank transfer,0,1,No,Yes,0
CUST-01374,16,71.31,1145.4,Two year,No,Yes,Credit card,0,0,No,No,0
CUST-01375,6,62.09,381.0,Month-to-month,Fiber optic,No,Mailed check,0,1,No,Yes,0
CUST-01376,49,70.37,3459.53,Month-to-month,Fiber optic,Yes,Mailed check,3,0,No,Yes,0
CUST-01377,14,104.45,1466.3,Two year,Fiber optic,Yes,Mailed check,0,1,No,No,0
CUST-01378,17,89.64,1541.05,One year,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-01379,10,86.73,976.88,Month-to-month,Fiber optic,No,Electronic check,1,0,Yes,Yes,1
CUST-01380,21,53.61,1253.91,Month-to-month,DSL,No,Mailed check,2,0,Yes,No,1
CUST-01381,4,42.77,139.12,Month-to-month,DSL,No,Mailed check,0,0,Yes,Yes,1
CUST-01382,11,88.88,861.8,One year,Fiber optic,No,Mailed check,2,1,Yes,Yes,0
CUST-01383,72,86.9,6286.66,Month-to-month,Fiber optic,No,Credit card,4,0,Yes,Yes,1
CUST-01384,7,101.82,722.03,Two year,No,No,Bank transfer,1,1,Yes,Yes,0
CUST-01385,25,49.9,1300.56,Month-to-month,DSL,Yes,Credit card,2,0,Yes,No,1
CUST-01386,9,59.26,547.6,Month-to-month,No,No,Credit card,1,0,No,Yes,1
CUST-01387,35,24.01,843.38,One year,DSL,No,Electronic check,2,0,Yes,No,0
CUST-01388,3,55.19,222.01,Two year,Fiber optic,No,Credit card,0,1,No,No,0
CUST-01389,72,89.91,6537.27,Two year,DSL,Yes,Electronic check,4,0,Yes,Yes,0
CUST-01390,14,53.34,677.4,Month-to-month,Fiber optic,Yes,Credit card,1,0,No,No,0
CUST-01391,6,81.01,445.24,One year,DSL,No,Mailed check,0,0,No,Yes,0
CUST-01392,1,60.24,54.96,One year,Fiber optic,Yes,Bank transfer,1,0,No,Yes,1
CUST-01393,4,73.1,297.33,Month-to-month,No,No,Credit card,1,1,No,No,0
CUST-01394,17,36.31,605.93,Month-to-month,Fiber optic,No,Electronic check,1,0,No,No,1
CUST-01395,9,67.13,625.88,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,Yes,0
CUST-01396,42,15.0,679.81,Month-to-month,No,Yes,Electronic check,0,0,No,No,1
CUST-01397,13,60.33,870.39,Two year,Fiber optic,No,Mailed check,2,0,No,Yes,0
CUST-01398,6,24.24,174.37,Month-to-month,Fiber optic,No,Credit card,4,0,No,No,1
CUST-01399,23,95.15,2145.83,Two year,DSL,No,Bank transfer,3,0,Yes,Yes,1
CUST-01400,29,84.44,2441.25,Month-to-month,No,Yes,Mailed check,2,0,No,Yes,1
CUST-01401,4,76.67,302.9,One year,Fiber optic,Yes,Credit card,1,0,No,Yes,0
CUST-01402,4,103.03,437.83,Month-to-month,DSL,No,Credit card,3,0,No,Yes,1
CUST-01403,1,41.28,60.69,Month-to-month,DSL,Yes,Electronic check,0,0,No,No,0
CUST-01404,31,108.68,3471.73,Month-to-month,No,No,Electronic check,0,1,Yes,No,1
CUST-01405,26,88.3,2272.85,Month-to-month,DSL,No,Mailed check,2,1,Yes,Yes,1
CUST-01406,15,59.09,905.53,One year,No,No,Electronic check,2,0,Yes,Yes,0
CUST-01407,44,93.39,4226.92,Month-to-month,DSL,No,Mailed check,2,0,Yes,Yes,1
CUST-01408,39,37.34,1427.1,One year,Fiber optic,Yes,Mailed check,3,0,Yes,Yes,0
CUST-01409,21,44.39,939.39,Month-to-month,Fiber optic,Yes,Mailed check,4,0,Yes,No,1
CUST-01410,48,49.79,2342.45,Month-to-month,Fiber optic,Yes,Electronic check,2,0,Yes,No,1
CUST-01411,5,51.78,262.98,Month-to-month,No,Yes,Bank transfer,0,0,No,No,0
CUST-01412,2,38.59,38.16,Two year,Fiber optic,No,Mailed check,0,0,Yes,Yes,0
CUST-01413,7,95.58,721.38,One year,Fiber optic,Yes,Bank transfer,1,0,No,Yes,0
CUST-01414,1,58.53,65.89,Month-to-month,DSL,No,Credit card,2,0,No,Yes,1
CUST-01415,18,73.81,1281.86,Month-to-month,DSL,No,Electronic check,0,0,No,No,1
CUST-01416,66,50.74,3390.95,Month-to-month,DSL,No,Electronic check,0,0,Yes,No,0
CUST-01417,1,19.48,28.47,Two year,Fiber optic,Yes,Bank transfer,0,0,No,Yes,0
CUST-01418,3,71.75,262.9,One year,DSL,Yes,Credit card,1,0,No,Yes,1
CUST-01419,14,17.19,183.33,Month-to-month,DSL,Yes,Credit card,1,0,No,No,0
CUST-01420,65,63.28,4131.91,One year,Fiber optic,No,Mailed check,0,0,No,No,0
CUST-01421,9,30.79,315.8,Month-to-month,Fiber optic,Yes,Electronic check,0,0,No,No,1
CUST-01422,16,114.68,1813.74,Two year,Fiber optic,No,Credit card,4,0,No,Yes,1
CUST-01423,1,87.78,24.83,Month-to-month,DSL,No,Credit card,1,0,Yes,No,1
CUST-01424,3,67.64,200.85,One year,DSL,No,Mailed check,1,0,Yes,Yes,1
CUST-01425,72,96.59,7016.08,Month-to-month,No,No,Mailed check,1,1,No,No,1
CUST-01426,72,43.84,3212.93,One year,DSL,Yes,Bank transfer,1,0,Yes,No,0
CUST-01427,1,78.59,57.17,One year,No,No,Electronic check,2,0,Yes,No,1
CUST-01428,72,70.0,4975.5,One year,No,No,Credit card,1,0,No,No,0
CUST-01429,24,71.6,1696.85,One year,Fiber optic,No,Bank transfer,2,0,Yes,Yes,1
CUST-01430,48,96.81,4623.4,Two year,DSL,No,Electronic check,3,1,No,Yes,0
CUST-01431,14,83.31,1188.69,Month-to-month,No,No,Bank transfer,2,0,No,Yes,1
CUST-01432,17,72.22,1222.46,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,1
CUST-01433,16,23.63,340.38,Month-to-month,Fiber optic,Yes,Electronic check,0,0,Yes,Yes,1
